scenario_id,regime,configuration,readiness_score,readiness_delta_from_full,alert_level,action_queue_size,critical_case,priority_case,top_action_category,full_top_action_category,top_action_changed
jatm-0821-assistance-readiness,assistance_readiness,no_assistance_in_fusion,80.6,0.0,Routine,2,False,False,Refueling,Refueling,False
jatm-0822-composite-multi-risk,composite_multi_risk,full_system,5.0,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0822-composite-multi-risk,composite_multi_risk,no_maintenance_in_fusion,36.9,31.9,Critical,4,True,False,Inventory/Catering,Maintenance,True
jatm-0822-composite-multi-risk,composite_multi_risk,no_inventory_in_fusion,11.2,6.2,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0822-composite-multi-risk,composite_multi_risk,no_bottleneck_in_fusion,13.4,8.4,Critical,7,True,False,Maintenance,Maintenance,False
jatm-0822-composite-multi-risk,composite_multi_risk,no_assistance_in_fusion,5.0,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0823-low-risk-routine,low_risk_routine,full_system,82.1,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0823-low-risk-routine,low_risk_routine,no_maintenance_in_fusion,82.9,0.8,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0823-low-risk-routine,low_risk_routine,no_inventory_in_fusion,83.4,1.3,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0823-low-risk-routine,low_risk_routine,no_bottleneck_in_fusion,87.1,5.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0823-low-risk-routine,low_risk_routine,no_assistance_in_fusion,82.1,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0824-maintenance-heavy,maintenance_heavy,full_system,14.4,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0824-maintenance-heavy,maintenance_heavy,no_maintenance_in_fusion,51.8,37.4,Priority,4,False,True,Assistance,Maintenance,True
jatm-0824-maintenance-heavy,maintenance_heavy,no_inventory_in_fusion,16.9,2.5,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0824-maintenance-heavy,maintenance_heavy,no_bottleneck_in_fusion,28.6,14.2,Critical,7,True,False,Maintenance,Maintenance,False
jatm-0824-maintenance-heavy,maintenance_heavy,no_assistance_in_fusion,23.4,9.0,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0825-inventory-heavy,inventory_heavy,full_system,60.2,0.0,Priority,4,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0825-inventory-heavy,inventory_heavy,no_maintenance_in_fusion,61.4,1.2,Watch,4,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0825-inventory-heavy,inventory_heavy,no_inventory_in_fusion,73.0,12.8,Watch,3,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0825-inventory-heavy,inventory_heavy,no_bottleneck_in_fusion,75.3,15.1,Routine,4,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0825-inventory-heavy,inventory_heavy,no_assistance_in_fusion,60.2,0.0,Priority,4,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0826-congestion-delay-heavy,congestion_delay_heavy,full_system,59.3,0.0,Watch,6,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0826-congestion-delay-heavy,congestion_delay_heavy,no_maintenance_in_fusion,61.3,2.0,Watch,6,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0826-congestion-delay-heavy,congestion_delay_heavy,no_inventory_in_fusion,66.0,6.7,Watch,5,False,False,Gate/Turnaround,Inventory/Catering,True
jatm-0826-congestion-delay-heavy,congestion_delay_heavy,no_bottleneck_in_fusion,64.0,4.7,Watch,5,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0826-congestion-delay-heavy,congestion_delay_heavy,no_assistance_in_fusion,59.3,0.0,Watch,6,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0827-assistance-readiness,assistance_readiness,full_system,58.1,0.0,Priority,4,False,True,Gate/Turnaround,Gate/Turnaround,False
jatm-0827-assistance-readiness,assistance_readiness,no_maintenance_in_fusion,69.4,11.3,Watch,4,False,False,Gate/Turnaround,Gate/Turnaround,False
jatm-0827-assistance-readiness,assistance_readiness,no_inventory_in_fusion,60.0,1.9,Watch,4,False,False,Gate/Turnaround,Gate/Turnaround,False
jatm-0827-assistance-readiness,assistance_readiness,no_bottleneck_in_fusion,68.0,9.9,Watch,3,False,False,Gate/Turnaround,Gate/Turnaround,False
jatm-0827-assistance-readiness,assistance_readiness,no_assistance_in_fusion,58.1,0.0,Priority,4,False,True,Gate/Turnaround,Gate/Turnaround,False
jatm-0828-composite-multi-risk,composite_multi_risk,full_system,5.0,0.0,Critical,9,True,False,Maintenance,Maintenance,False
jatm-0828-composite-multi-risk,composite_multi_risk,no_maintenance_in_fusion,39.5,34.5,Priority,7,False,True,Inventory/Catering,Maintenance,True
jatm-0828-composite-multi-risk,composite_multi_risk,no_inventory_in_fusion,14.3,9.3,Critical,8,True,False,Maintenance,Maintenance,False
jatm-0828-composite-multi-risk,composite_multi_risk,no_bottleneck_in_fusion,7.5,2.5,Critical,8,True,False,Maintenance,Maintenance,False
jatm-0828-composite-multi-risk,composite_multi_risk,no_assistance_in_fusion,11.3,6.3,Critical,8,True,False,Maintenance,Maintenance,False
jatm-0829-low-risk-routine,low_risk_routine,full_system,82.9,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0829-low-risk-routine,low_risk_routine,no_maintenance_in_fusion,84.4,1.5,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0829-low-risk-routine,low_risk_routine,no_inventory_in_fusion,84.3,1.4,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0829-low-risk-routine,low_risk_routine,no_bottleneck_in_fusion,86.4,3.5,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0829-low-risk-routine,low_risk_routine,no_assistance_in_fusion,82.9,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0830-maintenance-heavy,maintenance_heavy,full_system,27.7,0.0,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0830-maintenance-heavy,maintenance_heavy,no_maintenance_in_fusion,66.4,38.7,Watch,3,False,False,Gate/Turnaround,Maintenance,True
jatm-0830-maintenance-heavy,maintenance_heavy,no_inventory_in_fusion,31.6,3.9,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0830-maintenance-heavy,maintenance_heavy,no_bottleneck_in_fusion,42.9,15.2,Priority,6,False,True,Maintenance,Maintenance,False
jatm-0830-maintenance-heavy,maintenance_heavy,no_assistance_in_fusion,27.7,0.0,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0831-inventory-heavy,inventory_heavy,full_system,58.3,0.0,Priority,4,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0831-inventory-heavy,inventory_heavy,no_maintenance_in_fusion,60.5,2.2,Watch,4,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0831-inventory-heavy,inventory_heavy,no_inventory_in_fusion,71.4,13.1,Watch,3,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0831-inventory-heavy,inventory_heavy,no_bottleneck_in_fusion,73.0,14.7,Watch,4,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0831-inventory-heavy,inventory_heavy,no_assistance_in_fusion,58.3,0.0,Priority,4,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0832-congestion-delay-heavy,congestion_delay_heavy,full_system,46.7,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0832-congestion-delay-heavy,congestion_delay_heavy,no_maintenance_in_fusion,47.6,0.9,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0832-congestion-delay-heavy,congestion_delay_heavy,no_inventory_in_fusion,59.8,13.1,Watch,4,False,False,Gate/Turnaround,Inventory/Catering,True
jatm-0832-congestion-delay-heavy,congestion_delay_heavy,no_bottleneck_in_fusion,50.4,3.7,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0832-congestion-delay-heavy,congestion_delay_heavy,no_assistance_in_fusion,46.7,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0833-assistance-readiness,assistance_readiness,full_system,58.9,0.0,Watch,5,False,False,Assistance,Assistance,False
jatm-0833-assistance-readiness,assistance_readiness,no_maintenance_in_fusion,61.9,3.0,Watch,5,False,False,Assistance,Assistance,False
jatm-0833-assistance-readiness,assistance_readiness,no_inventory_in_fusion,61.4,2.5,Watch,5,False,False,Assistance,Assistance,False
jatm-0833-assistance-readiness,assistance_readiness,no_bottleneck_in_fusion,68.1,9.2,Watch,4,False,False,Assistance,Assistance,False
jatm-0833-assistance-readiness,assistance_readiness,no_assistance_in_fusion,67.9,9.0,Watch,4,False,False,Gate/Turnaround,Assistance,True
jatm-0834-composite-multi-risk,composite_multi_risk,full_system,5.0,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0834-composite-multi-risk,composite_multi_risk,no_maintenance_in_fusion,39.4,34.4,Priority,4,False,True,Inventory/Catering,Maintenance,True
jatm-0834-composite-multi-risk,composite_multi_risk,no_inventory_in_fusion,15.1,10.1,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0834-composite-multi-risk,composite_multi_risk,no_bottleneck_in_fusion,15.7,10.7,Critical,7,True,False,Maintenance,Maintenance,False
jatm-0834-composite-multi-risk,composite_multi_risk,no_assistance_in_fusion,5.0,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0835-low-risk-routine,low_risk_routine,full_system,83.1,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0835-low-risk-routine,low_risk_routine,no_maintenance_in_fusion,83.6,0.5,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0835-low-risk-routine,low_risk_routine,no_inventory_in_fusion,84.6,1.5,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0835-low-risk-routine,low_risk_routine,no_bottleneck_in_fusion,87.5,4.4,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0835-low-risk-routine,low_risk_routine,no_assistance_in_fusion,83.1,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0836-maintenance-heavy,maintenance_heavy,full_system,22.5,0.0,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0836-maintenance-heavy,maintenance_heavy,no_maintenance_in_fusion,60.3,37.8,Watch,3,False,False,Gate/Turnaround,Maintenance,True
jatm-0836-maintenance-heavy,maintenance_heavy,no_inventory_in_fusion,26.7,4.2,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0836-maintenance-heavy,maintenance_heavy,no_bottleneck_in_fusion,36.7,14.2,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0836-maintenance-heavy,maintenance_heavy,no_assistance_in_fusion,22.5,0.0,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0837-inventory-heavy,inventory_heavy,full_system,60.6,0.0,Priority,4,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0837-inventory-heavy,inventory_heavy,no_maintenance_in_fusion,62.0,1.4,Watch,4,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0837-inventory-heavy,inventory_heavy,no_inventory_in_fusion,72.9,12.3,Watch,3,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0837-inventory-heavy,inventory_heavy,no_bottleneck_in_fusion,75.7,15.1,Routine,4,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0837-inventory-heavy,inventory_heavy,no_assistance_in_fusion,60.6,0.0,Priority,4,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0838-congestion-delay-heavy,congestion_delay_heavy,full_system,56.8,0.0,Watch,6,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0838-congestion-delay-heavy,congestion_delay_heavy,no_maintenance_in_fusion,58.1,1.3,Watch,6,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0838-congestion-delay-heavy,congestion_delay_heavy,no_inventory_in_fusion,69.9,13.1,Watch,5,False,False,Gate/Turnaround,Inventory/Catering,True
jatm-0838-congestion-delay-heavy,congestion_delay_heavy,no_bottleneck_in_fusion,62.2,5.4,Watch,5,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0838-congestion-delay-heavy,congestion_delay_heavy,no_assistance_in_fusion,56.8,0.0,Watch,6,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0839-assistance-readiness,assistance_readiness,full_system,60.7,0.0,Watch,4,False,False,Assistance,Assistance,False
jatm-0839-assistance-readiness,assistance_readiness,no_maintenance_in_fusion,61.4,0.7,Watch,4,False,False,Assistance,Assistance,False
jatm-0839-assistance-readiness,assistance_readiness,no_inventory_in_fusion,63.5,2.8,Watch,4,False,False,Assistance,Assistance,False
jatm-0839-assistance-readiness,assistance_readiness,no_bottleneck_in_fusion,69.6,8.9,Watch,3,False,False,Assistance,Assistance,False
jatm-0839-assistance-readiness,assistance_readiness,no_assistance_in_fusion,69.7,9.0,Watch,3,False,False,OCC coordination,Assistance,True
jatm-0840-composite-multi-risk,composite_multi_risk,full_system,5.0,0.0,Critical,7,True,False,Maintenance,Maintenance,False
jatm-0840-composite-multi-risk,composite_multi_risk,no_maintenance_in_fusion,27.5,22.5,Critical,5,True,False,Inventory/Catering,Maintenance,True
jatm-0840-composite-multi-risk,composite_multi_risk,no_inventory_in_fusion,5.0,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0840-composite-multi-risk,composite_multi_risk,no_bottleneck_in_fusion,5.2,0.2,Critical,8,True,False,Maintenance,Maintenance,False
jatm-0840-composite-multi-risk,composite_multi_risk,no_assistance_in_fusion,5.0,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0841-low-risk-routine,low_risk_routine,full_system,80.2,0.0,Routine,3,False,False,OCC coordination,OCC coordination,False
jatm-0841-low-risk-routine,low_risk_routine,no_maintenance_in_fusion,81.6,1.4,Routine,3,False,False,OCC coordination,OCC coordination,False
jatm-0841-low-risk-routine,low_risk_routine,no_inventory_in_fusion,81.3,1.1,Routine,3,False,False,OCC coordination,OCC coordination,False
jatm-0841-low-risk-routine,low_risk_routine,no_bottleneck_in_fusion,86.4,6.2,Routine,2,False,False,Cleaning,OCC coordination,True
jatm-0841-low-risk-routine,low_risk_routine,no_assistance_in_fusion,80.2,0.0,Routine,3,False,False,OCC coordination,OCC coordination,False
jatm-0842-maintenance-heavy,maintenance_heavy,full_system,29.2,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0842-maintenance-heavy,maintenance_heavy,no_maintenance_in_fusion,68.1,38.9,Watch,4,False,False,Inventory/Catering,Maintenance,True
jatm-0842-maintenance-heavy,maintenance_heavy,no_inventory_in_fusion,34.1,4.9,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0842-maintenance-heavy,maintenance_heavy,no_bottleneck_in_fusion,44.4,15.2,Priority,7,False,True,Maintenance,Maintenance,False
jatm-0842-maintenance-heavy,maintenance_heavy,no_assistance_in_fusion,29.2,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0843-inventory-heavy,inventory_heavy,full_system,59.2,0.0,Priority,4,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0843-inventory-heavy,inventory_heavy,no_maintenance_in_fusion,61.1,1.9,Watch,4,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0843-inventory-heavy,inventory_heavy,no_inventory_in_fusion,72.3,13.1,Watch,3,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0843-inventory-heavy,inventory_heavy,no_bottleneck_in_fusion,74.0,14.8,Routine,4,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0843-inventory-heavy,inventory_heavy,no_assistance_in_fusion,59.2,0.0,Priority,4,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0844-congestion-delay-heavy,congestion_delay_heavy,full_system,26.8,0.0,Critical,6,True,False,Inventory/Catering,Inventory/Catering,False
jatm-0844-congestion-delay-heavy,congestion_delay_heavy,no_maintenance_in_fusion,28.5,1.7,Critical,6,True,False,Inventory/Catering,Inventory/Catering,False
jatm-0844-congestion-delay-heavy,congestion_delay_heavy,no_inventory_in_fusion,38.9,12.1,Priority,5,False,True,Assistance,Inventory/Catering,True
jatm-0844-congestion-delay-heavy,congestion_delay_heavy,no_bottleneck_in_fusion,40.0,13.2,Priority,6,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0844-congestion-delay-heavy,congestion_delay_heavy,no_assistance_in_fusion,35.8,9.0,Critical,5,True,False,Inventory/Catering,Inventory/Catering,False
jatm-0845-assistance-readiness,assistance_readiness,full_system,75.4,0.0,Routine,3,False,False,OCC coordination,OCC coordination,False
jatm-0845-assistance-readiness,assistance_readiness,no_maintenance_in_fusion,76.9,1.5,Routine,3,False,False,OCC coordination,OCC coordination,False
jatm-0845-assistance-readiness,assistance_readiness,no_inventory_in_fusion,77.9,2.5,Routine,3,False,False,OCC coordination,OCC coordination,False
jatm-0845-assistance-readiness,assistance_readiness,no_bottleneck_in_fusion,84.0,8.6,Routine,2,False,False,Cleaning,OCC coordination,True
jatm-0845-assistance-readiness,assistance_readiness,no_assistance_in_fusion,75.4,0.0,Routine,3,False,False,OCC coordination,OCC coordination,False
jatm-0846-composite-multi-risk,composite_multi_risk,full_system,12.2,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0846-composite-multi-risk,composite_multi_risk,no_maintenance_in_fusion,49.2,37.0,Priority,4,False,True,Inventory/Catering,Maintenance,True
jatm-0846-composite-multi-risk,composite_multi_risk,no_inventory_in_fusion,24.3,12.1,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0846-composite-multi-risk,composite_multi_risk,no_bottleneck_in_fusion,25.0,12.8,Critical,7,True,False,Maintenance,Maintenance,False
jatm-0846-composite-multi-risk,composite_multi_risk,no_assistance_in_fusion,12.2,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0847-low-risk-routine,low_risk_routine,full_system,83.8,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0847-low-risk-routine,low_risk_routine,no_maintenance_in_fusion,84.4,0.6,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0847-low-risk-routine,low_risk_routine,no_inventory_in_fusion,85.6,1.8,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0847-low-risk-routine,low_risk_routine,no_bottleneck_in_fusion,87.2,3.4,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0847-low-risk-routine,low_risk_routine,no_assistance_in_fusion,83.8,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0848-maintenance-heavy,maintenance_heavy,full_system,29.8,0.0,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0848-maintenance-heavy,maintenance_heavy,no_maintenance_in_fusion,68.7,38.9,Watch,3,False,False,Gate/Turnaround,Maintenance,True
jatm-0848-maintenance-heavy,maintenance_heavy,no_inventory_in_fusion,33.1,3.3,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0848-maintenance-heavy,maintenance_heavy,no_bottleneck_in_fusion,45.0,15.2,Priority,6,False,True,Maintenance,Maintenance,False
jatm-0848-maintenance-heavy,maintenance_heavy,no_assistance_in_fusion,29.8,0.0,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0849-inventory-heavy,inventory_heavy,full_system,52.6,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0849-inventory-heavy,inventory_heavy,no_maintenance_in_fusion,55.2,2.6,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0849-inventory-heavy,inventory_heavy,no_inventory_in_fusion,64.7,12.1,Watch,4,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0849-inventory-heavy,inventory_heavy,no_bottleneck_in_fusion,66.7,14.1,Watch,5,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0849-inventory-heavy,inventory_heavy,no_assistance_in_fusion,52.6,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0850-congestion-delay-heavy,congestion_delay_heavy,full_system,38.6,0.0,Critical,7,True,False,Inventory/Catering,Inventory/Catering,False
jatm-0850-congestion-delay-heavy,congestion_delay_heavy,no_maintenance_in_fusion,41.5,2.9,Priority,7,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0850-congestion-delay-heavy,congestion_delay_heavy,no_inventory_in_fusion,50.6,12.0,Priority,6,False,True,Assistance,Inventory/Catering,True
jatm-0850-congestion-delay-heavy,congestion_delay_heavy,no_bottleneck_in_fusion,51.8,13.2,Priority,6,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0850-congestion-delay-heavy,congestion_delay_heavy,no_assistance_in_fusion,47.6,9.0,Priority,6,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0851-assistance-readiness,assistance_readiness,full_system,71.3,0.0,Watch,3,False,False,OCC coordination,OCC coordination,False
jatm-0851-assistance-readiness,assistance_readiness,no_maintenance_in_fusion,73.2,1.9,Watch,3,False,False,OCC coordination,OCC coordination,False
jatm-0851-assistance-readiness,assistance_readiness,no_inventory_in_fusion,73.2,1.9,Watch,3,False,False,OCC coordination,OCC coordination,False
jatm-0851-assistance-readiness,assistance_readiness,no_bottleneck_in_fusion,81.9,10.6,Routine,2,False,False,Cleaning,OCC coordination,True
jatm-0851-assistance-readiness,assistance_readiness,no_assistance_in_fusion,71.3,0.0,Watch,3,False,False,OCC coordination,OCC coordination,False
jatm-0852-composite-multi-risk,composite_multi_risk,full_system,28.3,0.0,Critical,6,True,False,Inventory/Catering,Inventory/Catering,False
jatm-0852-composite-multi-risk,composite_multi_risk,no_maintenance_in_fusion,48.4,20.1,Priority,4,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0852-composite-multi-risk,composite_multi_risk,no_inventory_in_fusion,40.4,12.1,Priority,5,False,True,Maintenance,Inventory/Catering,True
jatm-0852-composite-multi-risk,composite_multi_risk,no_bottleneck_in_fusion,39.2,10.9,Priority,7,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0852-composite-multi-risk,composite_multi_risk,no_assistance_in_fusion,28.3,0.0,Critical,6,True,False,Inventory/Catering,Inventory/Catering,False
jatm-0853-low-risk-routine,low_risk_routine,full_system,82.1,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0853-low-risk-routine,low_risk_routine,no_maintenance_in_fusion,83.2,1.1,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0853-low-risk-routine,low_risk_routine,no_inventory_in_fusion,83.5,1.4,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0853-low-risk-routine,low_risk_routine,no_bottleneck_in_fusion,85.5,3.4,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0853-low-risk-routine,low_risk_routine,no_assistance_in_fusion,82.1,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0854-maintenance-heavy,maintenance_heavy,full_system,25.8,0.0,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0854-maintenance-heavy,maintenance_heavy,no_maintenance_in_fusion,62.2,36.4,Watch,3,False,False,Gate/Turnaround,Maintenance,True
jatm-0854-maintenance-heavy,maintenance_heavy,no_inventory_in_fusion,28.9,3.1,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0854-maintenance-heavy,maintenance_heavy,no_bottleneck_in_fusion,40.0,14.2,Priority,6,False,True,Maintenance,Maintenance,False
jatm-0854-maintenance-heavy,maintenance_heavy,no_assistance_in_fusion,25.8,0.0,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0855-inventory-heavy,inventory_heavy,full_system,59.2,0.0,Priority,4,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0855-inventory-heavy,inventory_heavy,no_maintenance_in_fusion,60.2,1.0,Watch,4,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0855-inventory-heavy,inventory_heavy,no_inventory_in_fusion,72.3,13.1,Watch,3,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0855-inventory-heavy,inventory_heavy,no_bottleneck_in_fusion,73.8,14.6,Watch,4,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0855-inventory-heavy,inventory_heavy,no_assistance_in_fusion,59.2,0.0,Priority,4,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0856-congestion-delay-heavy,congestion_delay_heavy,full_system,46.7,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0856-congestion-delay-heavy,congestion_delay_heavy,no_maintenance_in_fusion,48.9,2.2,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0856-congestion-delay-heavy,congestion_delay_heavy,no_inventory_in_fusion,59.5,12.8,Watch,4,False,False,Gate/Turnaround,Inventory/Catering,True
jatm-0856-congestion-delay-heavy,congestion_delay_heavy,no_bottleneck_in_fusion,50.9,4.2,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0856-congestion-delay-heavy,congestion_delay_heavy,no_assistance_in_fusion,46.7,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0857-assistance-readiness,assistance_readiness,full_system,65.8,0.0,Watch,5,False,False,Assistance,Assistance,False
jatm-0857-assistance-readiness,assistance_readiness,no_maintenance_in_fusion,67.4,1.6,Watch,5,False,False,Assistance,Assistance,False
jatm-0857-assistance-readiness,assistance_readiness,no_inventory_in_fusion,68.7,2.9,Watch,5,False,False,Assistance,Assistance,False
jatm-0857-assistance-readiness,assistance_readiness,no_bottleneck_in_fusion,74.2,8.4,Routine,3,False,False,Assistance,Assistance,False
jatm-0857-assistance-readiness,assistance_readiness,no_assistance_in_fusion,74.8,9.0,Routine,4,False,False,OCC coordination,Assistance,True
jatm-0858-composite-multi-risk,composite_multi_risk,full_system,6.6,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0858-composite-multi-risk,composite_multi_risk,no_maintenance_in_fusion,42.9,36.3,Priority,4,False,True,Inventory/Catering,Maintenance,True
jatm-0858-composite-multi-risk,composite_multi_risk,no_inventory_in_fusion,18.7,12.1,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0858-composite-multi-risk,composite_multi_risk,no_bottleneck_in_fusion,20.8,14.2,Critical,7,True,False,Maintenance,Maintenance,False
jatm-0858-composite-multi-risk,composite_multi_risk,no_assistance_in_fusion,6.6,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0859-low-risk-routine,low_risk_routine,full_system,83.0,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0859-low-risk-routine,low_risk_routine,no_maintenance_in_fusion,84.2,1.2,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0859-low-risk-routine,low_risk_routine,no_inventory_in_fusion,84.9,1.9,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0859-low-risk-routine,low_risk_routine,no_bottleneck_in_fusion,84.9,1.9,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0859-low-risk-routine,low_risk_routine,no_assistance_in_fusion,83.0,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0860-maintenance-heavy,maintenance_heavy,full_system,30.4,0.0,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0860-maintenance-heavy,maintenance_heavy,no_maintenance_in_fusion,68.6,38.2,Watch,3,False,False,Gate/Turnaround,Maintenance,True
jatm-0860-maintenance-heavy,maintenance_heavy,no_inventory_in_fusion,33.2,2.8,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0860-maintenance-heavy,maintenance_heavy,no_bottleneck_in_fusion,45.6,15.2,Priority,6,False,True,Maintenance,Maintenance,False
jatm-0860-maintenance-heavy,maintenance_heavy,no_assistance_in_fusion,30.4,0.0,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0861-inventory-heavy,inventory_heavy,full_system,60.4,0.0,Priority,4,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0861-inventory-heavy,inventory_heavy,no_maintenance_in_fusion,62.5,2.1,Watch,4,False,False,Inventory/Catering,Inventory/Catering,False
